company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score,sector_exposure_id,Normalized_Stock_Price_Change
Range Resources,2019,Regulated Carbon Price,78,78,73,71,49,58,-0.797153025,207,7,-0.080453767
Range Resources,2019,Wages and Benefits,48,42,100,117,100,73,-0.797153025,232,8,-0.090170406
Range Resources,2019,Well-being and health,40,19,50,36,32,0,-0.797153025,55,9,-0.021376605
SM Energy Co,2019,Associated Energy Costs,93,173,66,68,44,42,-0.930245855,283,0,-0.13149829
SM Energy Co,2019,Dividend/reinvestment balance for long-term growth,37,35,72,48,63,0,-0.930245855,83,1,-0.038566636
SM Energy Co,2019,GDP and Disposable Income,78,137,62,59,47,41,-0.930245855,237,2,-0.11012401
SM Energy Co,2019,Innovation,85,196,62,68,42,43,-0.930245855,307,3,-0.142650089
SM Energy Co,2019,Market Transition,68,149,54,67,40,44,-0.930245855,260,4,-0.12081115
SM Energy Co,2019,Professional Skills Development,35,49,59,95,44,48,-0.930245855,192,5,-0.089214388
SM Energy Co,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,116,89,105,57,59,-0.930245855,280,6,-0.130104315
SM Energy Co,2019,Regulated Carbon Price,78,61,73,64,49,41,-0.930245855,166,7,-0.077133273
SM Energy Co,2019,Wages and Benefits,48,32,100,67,100,47,-0.930245855,146,8,-0.067840107
SM Energy Co,2019,Well-being and health,40,15,50,33,32,0,-0.930245855,48,9,-0.022303597
SOUTHWESTERN ENERGY CO,2019,Associated Energy Costs,93,138,66,84,44,47,-0.639658849,269,0,-0.088421496
SOUTHWESTERN ENERGY CO,2019,Dividend/reinvestment balance for long-term growth,37,30,72,53,63,0,-0.639658849,83,1,-0.027282469
SOUTHWESTERN ENERGY CO,2019,GDP and Disposable Income,78,109,62,71,47,44,-0.639658849,224,2,-0.073629796
SOUTHWESTERN ENERGY CO,2019,Innovation,85,110,62,74,42,44,-0.639658849,228,3,-0.074944613
SOUTHWESTERN ENERGY CO,2019,Market Transition,68,101,54,66,40,43,-0.639658849,210,4,-0.069027933
SOUTHWESTERN ENERGY CO,2019,Professional Skills Development,35,43,59,88,44,39,-0.639658849,170,5,-0.055879756
SOUTHWESTERN ENERGY CO,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,144,89,124,57,64,-0.639658849,332,6,-0.109129876
SOUTHWESTERN ENERGY CO,2019,Regulated Carbon Price,78,83,73,76,49,54,-0.639658849,213,7,-0.070014047
SOUTHWESTERN ENERGY CO,2019,Wages and Benefits,48,46,100,73,100,54,-0.639658849,173,8,-0.056865869
SOUTHWESTERN ENERGY CO,2019,Well-being and health,40,20,50,24,32,0,-0.639658849,44,9,-0.014462996
Seneca Resources/NATIONAL FUEL GAS CO,2019,Associated Energy Costs,93,97,66,81,44,45,-0.388287402,223,0,-0.048346226
Seneca Resources/NATIONAL FUEL GAS CO,2019,Dividend/reinvestment balance for long-term growth,37,39,72,50,63,28,-0.388287402,117,1,-0.025365509
Seneca Resources/NATIONAL FUEL GAS CO,2019,GDP and Disposable Income,78,91,62,79,47,47,-0.388287402,217,2,-0.047045431
Seneca Resources/NATIONAL FUEL GAS CO,2019,Innovation,85,96,62,80,42,42,-0.388287402,218,3,-0.04726223
Seneca Resources/NATIONAL FUEL GAS CO,2019,Market Transition,68,81,54,73,40,42,-0.388287402,196,4,-0.042492647
Seneca Resources/NATIONAL FUEL GAS CO,2019,Professional Skills Development,35,29,59,70,44,36,-0.388287402,135,5,-0.029267895
Seneca Resources/NATIONAL FUEL GAS CO,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,102,89,111,57,62,-0.388287402,275,6,-0.059619785
Seneca Resources/NATIONAL FUEL GAS CO,2019,Regulated Carbon Price,78,77,73,72,49,51,-0.388287402,200,7,-0.043359844
Seneca Resources/NATIONAL FUEL GAS CO,2019,Wages and Benefits,48,44,100,87,100,50,-0.388287402,181,8,-0.039240659
Seneca Resources/NATIONAL FUEL GAS CO,2019,Well-being and health,40,13,50,16,32,0,-0.388287402,29,9,-0.006287177
"VITAL ENERGY, INC.",2019,Associated Energy Costs,93,112,66,71,44,41,-0.877022654,224,0,-0.107468859
"VITAL ENERGY, INC.",2019,Dividend/reinvestment balance for long-term growth,37,25,72,48,63,0,-0.877022654,73,1,-0.035023334
"VITAL ENERGY, INC.",2019,GDP and Disposable Income,78,74,62,56,47,40,-0.877022654,170,2,-0.081561188
"VITAL ENERGY, INC.",2019,Innovation,85,97,62,69,42,38,-0.877022654,204,3,-0.097873425
"VITAL ENERGY, INC.",2019,Market Transition,68,78,54,55,40,34,-0.877022654,167,4,-0.080121873
"VITAL ENERGY, INC.",2019,Professional Skills Development,35,45,59,63,44,36,-0.877022654,144,5,-0.069087124
"VITAL ENERGY, INC.",2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,189,89,154,57,63,-0.877022654,406,6,-0.194787307
"VITAL ENERGY, INC.",2019,Regulated Carbon Price,78,64,73,67,49,62,-0.877022654,193,7,-0.092595937
"VITAL ENERGY, INC.",2019,Wages and Benefits,48,45,100,75,100,58,-0.877022654,178,8,-0.085399361
"VITAL ENERGY, INC.",2019,Well-being and health,40,30,50,39,32,0,-0.877022654,69,9,-0.033104247
ANTERO RESOURCES Corp,2020,Associated Energy Costs,94,114,75,83,70,75,2.111310592,272,0,0.255802441
ANTERO RESOURCES Corp,2020,Dividend/reinvestment balance for long-term growth,37,30,70,61,100,0,2.111310592,91,1,0.085580964
ANTERO RESOURCES Corp,2020,GDP and Disposable Income,79,98,67,82,73,77,2.111310592,257,2,0.241695689
ANTERO RESOURCES Corp,2020,Innovation,88,135,72,76,76,71,2.111310592,282,3,0.265206943
ANTERO RESOURCES Corp,2020,Market Transition,70,104,60,70,68,71,2.111310592,245,4,0.230410287
ANTERO RESOURCES Corp,2020,Professional Skills Development,34,29,68,55,73,62,2.111310592,146,5,0.137305722
ANTERO RESOURCES Corp,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,106,100,102,94,105,2.111310592,313,6,0.294360898
ANTERO RESOURCES Corp,2020,Regulated Carbon Price,81,86,80,109,78,92,2.111310592,287,7,0.269909194
ANTERO RESOURCES Corp,2020,Wages and Benefits,43,38,76,67,83,99,2.111310592,204,8,0.191851831
ANTERO RESOURCES Corp,2020,Well-being and health,37,41,55,58,55,49,2.111310592,148,9,0.139186623
Callon Petroleum Co,2020,Associated Energy Costs,94,143,75,73,70,65,6.04379562,281,0,0.82282295
Callon Petroleum Co,2020,Dividend/reinvestment balance for long-term growth,37,32,70,61,100,0,6.04379562,93,1,0.272322186
Callon Petroleum Co,2020,GDP and Disposable Income,79,115,67,67,73,67,6.04379562,249,2,0.729120693
Callon Petroleum Co,2020,Innovation,88,115,72,68,76,63,6.04379562,246,3,0.720336106
Callon Petroleum Co,2020,Market Transition,70,91,60,54,68,64,6.04379562,209,4,0.61199287
Callon Petroleum Co,2020,Professional Skills Development,34,46,68,57,73,52,6.04379562,155,5,0.453870311
Callon Petroleum Co,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,150,100,109,94,93,6.04379562,352,6,1.030724834
Callon Petroleum Co,2020,Regulated Carbon Price,81,67,80,67,78,76,6.04379562,210,7,0.614921066
Callon Petroleum Co,2020,Wages and Benefits,43,32,76,63,83,87,6.04379562,182,8,0.532931591
Callon Petroleum Co,2020,Well-being and health,37,19,55,39,55,29,6.04379562,87,9,0.254753013
ConocoPhillips,2020,Associated Energy Costs,94,108,75,84,70,48,0.719805195,240,0,0.089416794
ConocoPhillips,2020,Dividend/reinvestment balance for long-term growth,37,50,70,108,100,221,0.719805195,379,1,0.141204021
ConocoPhillips,2020,GDP and Disposable Income,79,96,67,68,73,41,0.719805195,205,2,0.076376845
ConocoPhillips,2020,Innovation,88,109,72,85,76,48,0.719805195,242,3,0.090161934
ConocoPhillips,2020,Market Transition,70,79,60,64,68,43,0.719805195,186,4,0.069298016
ConocoPhillips,2020,Professional Skills Development,34,46,68,80,73,59,0.719805195,185,5,0.068925446
ConocoPhillips,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,65,100,74,94,79,0.719805195,218,6,0.081220255
ConocoPhillips,2020,Regulated Carbon Price,81,60,80,55,78,0,0.719805195,115,7,0.042845547
ConocoPhillips,2020,Wages and Benefits,43,36,76,71,83,0,0.719805195,107,8,0.039864988
ConocoPhillips,2020,Well-being and health,37,15,55,40,55,0,0.719805195,55,9,0.020491349
Crescent Energy Co,2020,Associated Energy Costs,94,86,75,58,70,65,4.402597403,209,0,0.498992873
Crescent Energy Co,2020,Dividend/reinvestment balance for long-term growth,37,26,70,53,100,55,4.402597403,134,1,0.319928445
Crescent Energy Co,2020,GDP and Disposable Income,79,111,67,52,73,71,4.402597403,234,2,0.558681015
Crescent Energy Co,2020,Innovation,88,97,72,53,76,69,4.402597403,219,3,0.52286813
Crescent Energy Co,2020,Market Transition,70,73,60,55,68,68,4.402597403,196,4,0.467955038
Crescent Energy Co,2020,Professional Skills Development,34,28,68,66,73,63,4.402597403,157,5,0.374841536
Crescent Energy Co,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,90,100,78,94,80,4.402597403,248,6,0.592106375
Crescent Energy Co,2020,Regulated Carbon Price,81,27,80,55,78,75,4.402597403,157,7,0.374841536
Crescent Energy Co,2020,Wages and Benefits,43,23,76,51,83,95,4.402597403,169,8,0.403491844
Crescent Energy Co,2020,Well-being and health,37,22,55,49,55,50,4.402597403,121,9,0.288890611
DEVON ENERGY CORP,2020,Associated Energy Costs,94,109,75,82,70,71,2.162083936,262,0,0.323509989
DEVON ENERGY CORP,2020,Dividend/reinvestment balance for long-term growth,37,28,70,44,100,0,2.162083936,72,1,0.088903509
DEVON ENERGY CORP,2020,GDP and Disposable Income,79,59,67,51,73,54,2.162083936,164,2,0.202502436
DEVON ENERGY CORP,2020,Innovation,88,81,72,58,76,53,2.162083936,192,3,0.237076023
DEVON ENERGY CORP,2020,Market Transition,70,71,60,64,68,57,2.162083936,192,4,0.237076023
DEVON ENERGY CORP,2020,Professional Skills Development,34,32,68,71,73,53,2.162083936,156,5,0.192624268
DEVON ENERGY CORP,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,90,100,94,94,86,2.162083936,270,6,0.333388157
DEVON ENERGY CORP,2020,Regulated Carbon Price,81,82,80,84,78,65,2.162083936,231,7,0.28523209
DEVON ENERGY CORP,2020,Wages and Benefits,43,34,76,56,83,83,2.162083936,173,8,0.213615375
DEVON ENERGY CORP,2020,Well-being and health,37,14,55,25,55,0,2.162083936,39,9,0.048156067
"Diamondback Energy, Inc.",2020,Associated Energy Costs,94,125,75,80,70,81,1.804961832,286,0,0.216625717
"Diamondback Energy, Inc.",2020,Dividend/reinvestment balance for long-term growth,37,27,70,52,100,0,1.804961832,79,1,0.059837174
"Diamondback Energy, Inc.",2020,GDP and Disposable Income,79,126,67,82,73,82,1.804961832,290,2,0.219655447
"Diamondback Energy, Inc.",2020,Innovation,88,143,72,83,76,81,1.804961832,307,3,0.232531801
"Diamondback Energy, Inc.",2020,Market Transition,70,127,60,77,68,86,1.804961832,290,4,0.219655447
"Diamondback Energy, Inc.",2020,Professional Skills Development,34,59,68,106,73,97,1.804961832,262,5,0.198447335
"Diamondback Energy, Inc.",2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,154,100,122,94,103,1.804961832,379,6,0.287066947
"Diamondback Energy, Inc.",2020,Regulated Carbon Price,81,76,80,75,78,65,1.804961832,216,7,0.163605437
"Diamondback Energy, Inc.",2020,Wages and Benefits,43,40,76,68,83,77,1.804961832,185,8,0.140125027
"Diamondback Energy, Inc.",2020,Well-being and health,37,26,55,34,55,29,1.804961832,89,9,0.067411499
Diversified Energy,2020,Associated Energy Costs,94,59,75,64,70,56,0.842696629,179,0,0.080065126
Diversified Energy,2020,Dividend/reinvestment balance for long-term growth,37,41,70,89,100,126,0.842696629,256,1,0.114506548
Diversified Energy,2020,GDP and Disposable Income,79,51,67,55,73,56,0.842696629,162,2,0.072461175
Diversified Energy,2020,Innovation,88,62,72,68,76,53,0.842696629,183,3,0.08185429
Diversified Energy,2020,Market Transition,70,48,60,49,68,48,0.842696629,145,4,0.064857225
Diversified Energy,2020,Professional Skills Development,34,22,68,60,73,47,0.842696629,129,5,0.057700565
Diversified Energy,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,65,100,87,94,70,0.842696629,222,6,0.099298647
Diversified Energy,2020,Regulated Carbon Price,81,75,80,83,78,71,0.842696629,229,7,0.102429686
Diversified Energy,2020,Wages and Benefits,43,36,76,64,83,85,0.842696629,185,8,0.082748873
Diversified Energy,2020,Well-being and health,37,54,55,71,55,69,0.842696629,194,9,0.086774494
"EOG Resources, Inc.",2020,Associated Energy Costs,94,127,75,86,70,77,1.019387468,290,0,0.127204116
"EOG Resources, Inc.",2020,Dividend/reinvestment balance for long-term growth,37,25,70,69,100,79,1.019387468,173,1,0.075883835
"EOG Resources, Inc.",2020,GDP and Disposable Income,79,118,67,78,73,79,1.019387468,275,2,0.120624593
"EOG Resources, Inc.",2020,Innovation,88,100,72,76,76,68,1.019387468,244,3,0.107026911
"EOG Resources, Inc.",2020,Market Transition,70,81,60,62,68,62,1.019387468,205,4,0.089920151
"EOG Resources, Inc.",2020,Professional Skills Development,34,37,68,87,73,70,1.019387468,194,5,0.085095167
"EOG Resources, Inc.",2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,125,100,127,94,111,1.019387468,363,6,0.159224463
"EOG Resources, Inc.",2020,Regulated Carbon Price,81,70,80,74,78,74,1.019387468,218,7,0.095622404
"EOG Resources, Inc.",2020,Wages and Benefits,43,28,76,99,83,129,1.019387468,256,8,0.11229053
"EOG Resources, Inc.",2020,Well-being and health,37,21,55,41,55,44,1.019387468,106,9,0.046495298
EQT Corp,2020,Associated Energy Costs,94,97,75,75,70,55,1.654285714,227,0,0.197643609
EQT Corp,2020,Dividend/reinvestment balance for long-term growth,37,35,70,78,100,0,1.654285714,113,1,0.098386466
EQT Corp,2020,GDP and Disposable Income,79,63,67,57,73,49,1.654285714,169,2,0.147144361
EQT Corp,2020,Innovation,88,79,72,71,76,50,1.654285714,200,3,0.174135338
EQT Corp,2020,Market Transition,70,53,60,54,68,49,1.654285714,156,4,0.135825564
EQT Corp,2020,Professional Skills Development,34,30,68,60,73,54,1.654285714,144,5,0.125377444
EQT Corp,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,79,100,98,94,108,1.654285714,285,6,0.248142857
EQT Corp,2020,Regulated Carbon Price,81,97,80,93,78,60,1.654285714,250,7,0.217669173
EQT Corp,2020,Wages and Benefits,43,34,76,72,83,60,1.654285714,166,8,0.144532331
EQT Corp,2020,Well-being and health,37,64,55,72,55,54,1.654285714,190,9,0.165428571
Enerplus Resources (USA) Corporation,2020,Associated Energy Costs,94,162,75,92,70,84,2.385135135,338,0,0.325990973
Enerplus Resources (USA) Corporation,2020,Dividend/reinvestment balance for long-term growth,37,26,70,46,100,0,2.385135135,72,1,0.069441864
Enerplus Resources (USA) Corporation,2020,GDP and Disposable Income,79,116,67,88,73,89,2.385135135,293,2,0.282589808
Enerplus Resources (USA) Corporation,2020,Innovation,88,122,72,74,76,90,2.385135135,286,3,0.275838515
Enerplus Resources (USA) Corporation,2020,Market Transition,70,139,60,85,68,88,2.385135135,312,4,0.300914744
Enerplus Resources (USA) Corporation,2020,Professional Skills Development,34,48,68,85,73,67,2.385135135,200,5,0.192894067
Enerplus Resources (USA) Corporation,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,177,100,121,94,107,2.385135135,405,6,0.390610485
Enerplus Resources (USA) Corporation,2020,Regulated Carbon Price,81,75,80,78,78,87,2.385135135,240,7,0.23147288
Enerplus Resources (USA) Corporation,2020,Wages and Benefits,43,53,76,77,83,89,2.385135135,219,8,0.211219003
Enerplus Resources (USA) Corporation,2020,Well-being and health,37,28,55,48,55,32,2.385135135,108,9,0.104162796
Hess,2020,Associated Energy Costs,94,80,75,69,70,70,1.124924925,219,0,0.114054888
Hess,2020,Dividend/reinvestment balance for long-term growth,37,42,70,82,100,90,1.124924925,214,1,0.111450895
Hess,2020,GDP and Disposable Income,79,88,67,72,73,82,1.124924925,242,2,0.126033255
Hess,2020,Innovation,88,71,72,54,76,69,1.124924925,194,3,0.101034924
Hess,2020,Market Transition,70,60,60,56,68,67,1.124924925,183,4,0.095306139
Hess,2020,Professional Skills Development,34,32,68,58,73,60,1.124924925,150,5,0.078119786
Hess,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,65,100,90,94,104,1.124924925,259,6,0.134886831
Hess,2020,Regulated Carbon Price,81,85,80,116,78,116,1.124924925,317,7,0.165093149
Hess,2020,Wages and Benefits,43,40,76,83,83,112,1.124924925,235,8,0.122387665
Hess,2020,Well-being and health,37,61,55,86,55,0,1.124924925,147,9,0.076557391
MARATHON OIL,2020,Associated Energy Costs,94,79,75,69,70,67,2.246200608,215,0,0.230407028
MARATHON OIL,2020,Dividend/reinvestment balance for long-term growth,37,31,70,95,100,109,2.246200608,235,1,0.25184024
MARATHON OIL,2020,GDP and Disposable Income,79,61,67,63,73,77,2.246200608,201,2,0.21540378
MARATHON OIL,2020,Innovation,88,55,72,63,76,64,2.246200608,182,3,0.195042228
MARATHON OIL,2020,Market Transition,70,53,60,55,68,62,2.246200608,170,4,0.182182301
MARATHON OIL,2020,Professional Skills Development,34,29,68,51,73,63,2.246200608,143,5,0.153247465
MARATHON OIL,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,76,100,104,94,115,2.246200608,295,6,0.316139876
MARATHON OIL,2020,Regulated Carbon Price,81,82,80,92,78,75,2.246200608,249,7,0.266843488
MARATHON OIL,2020,Wages and Benefits,43,42,76,117,83,96,2.246200608,255,8,0.273273452
MARATHON OIL,2020,Well-being and health,37,75,55,76,55,0,2.246200608,151,9,0.16182075
Ovintiv Inc.,2020,Associated Energy Costs,94,110,75,80,70,83,7.822222222,273,0,0.97376501
Ovintiv Inc.,2020,Dividend/reinvestment balance for long-term growth,37,51,70,81,100,77,7.822222222,209,1,0.745483103
Ovintiv Inc.,2020,GDP and Disposable Income,79,98,67,75,73,88,7.822222222,261,2,0.930962152
Ovintiv Inc.,2020,Innovation,88,97,72,68,76,77,7.822222222,242,3,0.863190961
Ovintiv Inc.,2020,Market Transition,70,91,60,64,68,79,7.822222222,234,4,0.834655723
Ovintiv Inc.,2020,Professional Skills Development,34,32,68,62,73,60,7.822222222,154,5,0.549303339
Ovintiv Inc.,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,78,100,79,94,120,7.822222222,277,6,0.988032629
Ovintiv Inc.,2020,Regulated Carbon Price,81,77,80,77,78,81,7.822222222,235,7,0.838222628
Ovintiv Inc.,2020,Wages and Benefits,43,51,76,79,83,73,7.822222222,203,8,0.724081674
Ovintiv Inc.,2020,Well-being and health,37,24,55,44,55,37,7.822222222,105,9,0.374525004
PIONEER NATURAL RESOURCES,2020,Associated Energy Costs,94,79,75,71,70,66,1.264005702,216,0,0.152187977
PIONEER NATURAL RESOURCES,2020,Dividend/reinvestment balance for long-term growth,37,29,70,52,100,0,1.264005702,81,1,0.057070492
PIONEER NATURAL RESOURCES,2020,GDP and Disposable Income,79,73,67,62,73,67,1.264005702,202,2,0.142323942
PIONEER NATURAL RESOURCES,2020,Innovation,88,95,72,93,76,66,1.264005702,254,3,0.178961788
PIONEER NATURAL RESOURCES,2020,Market Transition,70,56,60,52,68,64,1.264005702,172,4,0.121186723
PIONEER NATURAL RESOURCES,2020,Professional Skills Development,34,35,68,72,73,50,1.264005702,157,5,0.110618113
PIONEER NATURAL RESOURCES,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,77,100,96,94,104,1.264005702,277,6,0.19516699
PIONEER NATURAL RESOURCES,2020,Regulated Carbon Price,81,48,80,68,78,62,1.264005702,178,7,0.125414167
PIONEER NATURAL RESOURCES,2020,Wages and Benefits,43,27,76,64,83,36,1.264005702,127,8,0.089480894
PIONEER NATURAL RESOURCES,2020,Well-being and health,37,32,55,60,55,38,1.264005702,130,9,0.091594616
Range Resources,2020,Associated Energy Costs,94,110,75,75,70,33,3.530701754,218,0,0.45169776
Range Resources,2020,Dividend/reinvestment balance for long-term growth,37,26,70,50,100,0,3.530701754,76,1,0.157472613
Range Resources,2020,GDP and Disposable Income,79,78,67,64,73,34,3.530701754,176,2,0.364673421
Range Resources,2020,Innovation,88,105,72,71,76,35,3.530701754,211,3,0.437193703
Range Resources,2020,Market Transition,70,54,60,55,68,36,3.530701754,145,4,0.30044117
Range Resources,2020,Professional Skills Development,34,32,68,55,73,36,3.530701754,123,5,0.254856993
Range Resources,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,103,100,97,94,47,3.530701754,247,6,0.511785994
Range Resources,2020,Regulated Carbon Price,81,72,80,85,78,0,3.530701754,157,7,0.325305267
Range Resources,2020,Wages and Benefits,43,35,76,90,83,54,3.530701754,179,8,0.370889445
Range Resources,2020,Well-being and health,37,44,55,70,55,58,3.530701754,172,9,0.356385388
SM Energy Co,2020,Associated Energy Costs,94,198,75,79,70,71,12.41803279,348,0,1.882175702
SM Energy Co,2020,Dividend/reinvestment balance for long-term growth,37,38,70,57,100,0,12.41803279,95,1,0.513812332
SM Energy Co,2020,GDP and Disposable Income,79,140,67,66,73,68,12.41803279,274,2,1.481942937
SM Energy Co,2020,Innovation,88,207,72,79,76,71,12.41803279,357,3,1.930852659
SM Energy Co,2020,Market Transition,70,133,60,74,68,75,12.41803279,282,4,1.525211344
SM Energy Co,2020,Professional Skills Development,34,47,68,108,73,78,12.41803279,233,5,1.260192352
SM Energy Co,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,117,100,119,94,96,12.41803279,332,6,1.795638888
SM Energy Co,2020,Regulated Carbon Price,81,66,80,75,78,62,12.41803279,203,7,1.097935826
SM Energy Co,2020,Wages and Benefits,43,30,76,78,83,0,12.41803279,108,8,0.584123494
SM Energy Co,2020,Well-being and health,37,16,55,48,55,0,12.41803279,64,9,0.346147255
SOUTHWESTERN ENERGY CO,2020,Associated Energy Costs,94,142,75,94,70,78,1.75147929,314,0,0.219809951
SOUTHWESTERN ENERGY CO,2020,Dividend/reinvestment balance for long-term growth,37,38,70,79,100,0,1.75147929,117,1,0.081903708
SOUTHWESTERN ENERGY CO,2020,GDP and Disposable Income,79,121,67,84,73,78,1.75147929,283,2,0.198108968
SOUTHWESTERN ENERGY CO,2020,Innovation,88,130,72,95,76,83,1.75147929,308,3,0.215609761
SOUTHWESTERN ENERGY CO,2020,Market Transition,70,112,60,76,68,76,1.75147929,264,4,0.184808366
SOUTHWESTERN ENERGY CO,2020,Professional Skills Development,34,49,68,116,73,73,1.75147929,238,5,0.166607542
SOUTHWESTERN ENERGY CO,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,162,100,157,94,110,1.75147929,429,6,0.300313595
SOUTHWESTERN ENERGY CO,2020,Regulated Carbon Price,81,86,80,96,78,94,1.75147929,276,7,0.193208747
SOUTHWESTERN ENERGY CO,2020,Wages and Benefits,43,47,76,80,83,96,1.75147929,223,8,0.156107067
SOUTHWESTERN ENERGY CO,2020,Well-being and health,37,22,55,28,55,0,1.75147929,50,9,0.035001585
Seneca Resources/NATIONAL FUEL GAS CO,2020,Associated Energy Costs,94,96,75,81,70,0,0.34057388,177,0,0.043587546
Seneca Resources/NATIONAL FUEL GAS CO,2020,Dividend/reinvestment balance for long-term growth,37,36,70,52,100,0,0.34057388,88,1,0.021670645
Seneca Resources/NATIONAL FUEL GAS CO,2020,GDP and Disposable Income,79,86,67,79,73,0,0.34057388,165,2,0.040632459
Seneca Resources/NATIONAL FUEL GAS CO,2020,Innovation,88,89,72,84,76,0,0.34057388,173,3,0.042602517
Seneca Resources/NATIONAL FUEL GAS CO,2020,Market Transition,70,74,60,71,68,0,0.34057388,145,4,0.035707312
Seneca Resources/NATIONAL FUEL GAS CO,2020,Professional Skills Development,34,26,68,61,73,0,0.34057388,87,5,0.021424387
Seneca Resources/NATIONAL FUEL GAS CO,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,97,100,118,94,0,0.34057388,215,6,0.052945325
Seneca Resources/NATIONAL FUEL GAS CO,2020,Regulated Carbon Price,81,71,80,82,78,0,0.34057388,153,7,0.037677371
Seneca Resources/NATIONAL FUEL GAS CO,2020,Wages and Benefits,43,39,76,97,83,0,0.34057388,136,8,0.033490996
Seneca Resources/NATIONAL FUEL GAS CO,2020,Well-being and health,37,17,55,27,55,0,0.34057388,44,9,0.010835322
"VITAL ENERGY, INC.",2020,Associated Energy Costs,94,107,75,77,70,53,-0.802631579,237,0,-0.107047656
"VITAL ENERGY, INC.",2020,Dividend/reinvestment balance for long-term growth,37,24,70,49,100,56,-0.802631579,129,1,-0.058266446
"VITAL ENERGY, INC.",2020,GDP and Disposable Income,79,84,67,56,73,28,-0.802631579,168,2,-0.075881883
"VITAL ENERGY, INC.",2020,Innovation,88,85,72,67,76,59,-0.802631579,211,3,-0.095304031
"VITAL ENERGY, INC.",2020,Market Transition,70,81,60,56,68,40,-0.802631579,177,4,-0.079946983
"VITAL ENERGY, INC.",2020,Professional Skills Development,34,48,68,78,73,58,-0.802631579,184,5,-0.083108728
"VITAL ENERGY, INC.",2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,126,100,114,94,58,-0.802631579,298,6,-0.134600006
"VITAL ENERGY, INC.",2020,Regulated Carbon Price,81,67,80,73,78,0,-0.802631579,140,7,-0.063234902
"VITAL ENERGY, INC.",2020,Wages and Benefits,43,33,76,66,83,0,-0.802631579,99,8,-0.044716109
"VITAL ENERGY, INC.",2020,Well-being and health,37,30,55,51,55,53,-0.802631579,134,9,-0.060524835
ANTERO RESOURCES Corp,2021,Associated Energy Costs,92,112,75,81,77,75,0.728216965,268,0,0.082836225
ANTERO RESOURCES Corp,2021,Executive compensation,33,78,56,107,68,75,0.728216965,260,10,0.080363502
ANTERO RESOURCES Corp,2021,GDP and Disposable Income,76,98,64,79,77,75,0.728216965,252,2,0.077890779
ANTERO RESOURCES Corp,2021,Innovation,89,123,72,77,78,68,0.728216965,268,3,0.082836225
ANTERO RESOURCES Corp,2021,Market Transition,67,91,60,66,74,68,0.728216965,225,4,0.069545338
ANTERO RESOURCES Corp,2021,Professional Skills Development,38,29,71,52,83,57,0.728216965,138,5,0.042654474
ANTERO RESOURCES Corp,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,100,100,92,100,107,0.728216965,299,6,0.092418027
ANTERO RESOURCES Corp,2021,Regulated Carbon Price,82,90,79,108,79,90,0.728216965,288,7,0.089018033
ANTERO RESOURCES Corp,2021,Wages and Benefits,41,39,73,63,79,107,0.728216965,209,8,0.064599892
ANTERO RESOURCES Corp,2021,Well-being and health,37,44,61,62,64,43,0.728216965,149,9,0.046054468
"CIVITAS RESOURCES, INC.",2021,Associated Energy Costs,92,127,75,71,77,66,0.671144696,264,0,0.076437532
"CIVITAS RESOURCES, INC.",2021,Executive compensation,33,14,56,31,68,43,0.671144696,88,10,0.025479177
"CIVITAS RESOURCES, INC.",2021,GDP and Disposable Income,76,121,64,66,77,66,0.671144696,253,2,0.073252635
"CIVITAS RESOURCES, INC.",2021,Innovation,89,140,72,69,78,70,0.671144696,279,3,0.080780574
"CIVITAS RESOURCES, INC.",2021,Market Transition,67,104,60,59,74,69,0.671144696,232,4,0.067172377
