company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score,sector_exposure_id,Normalized_Stock_Price_Change,Exp_Pct_Chg
"VITAL ENERGY, INC.",2013,Well-being and health,28,22,50,32,56,0,41.388737,54,9,1.3561843,
"VITAL ENERGY, INC.",2014,Associated Energy Costs,100,132,78,89,66,73,-49.5746326,294,0,-6.3897159,0.214876033
"VITAL ENERGY, INC.",2014,Dividend/reinvestment balance for long-term growth,32,18,68,39,77,0,-49.5746326,57,1,-1.2388225,0.075471698
"VITAL ENERGY, INC.",2014,GDP and Disposable Income,77,80,68,70,68,70,-49.5746326,220,2,-4.7814201,0.358024691
"VITAL ENERGY, INC.",2014,Innovation,85,121,71,87,65,65,-49.5746326,273,3,-5.9333076,0.22972973
"VITAL ENERGY, INC.",2014,Market Transition,74,98,62,71,61,61,-49.5746326,230,4,-4.9987573,0.284916201
"VITAL ENERGY, INC.",2014,Professional Skills Development,38,57,84,107,79,75,-49.5746326,239,5,-5.1943609,0.466257669
"VITAL ENERGY, INC.",2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,164,100,167,96,111,-49.5746326,442,6,-9.6063076,0.449180328
"VITAL ENERGY, INC.",2014,Regulated Carbon Price,67,75,79,84,79,86,-49.5746326,245,7,-5.3247633,0.701388889
"VITAL ENERGY, INC.",2014,Wages and Benefits,42,42,96,104,100,83,-49.5746326,229,8,-4.9770236,0.846774194
"VITAL ENERGY, INC.",2014,Well-being and health,29,16,52,36,43,0,-49.5746326,52,9,-1.1301538,-0.037037037
"VITAL ENERGY, INC.",2016,Associated Energy Costs,97,133,74,78,77,83,84.110971,294,0,10.3423779,0
"VITAL ENERGY, INC.",2016,Dividend/reinvestment balance for long-term growth,30,27,54,55,66,0,84.110971,82,1,2.8846088,0.438596491
"VITAL ENERGY, INC.",2016,GDP and Disposable Income,77,111,65,68,76,88,84.110971,267,2,9.3925677,0.213636364
"VITAL ENERGY, INC.",2016,Innovation,85,141,66,83,80,89,84.110971,313,3,11.0107628,0.146520147
"VITAL ENERGY, INC.",2016,Market Transition,72,117,58,68,70,88,84.110971,273,4,9.6036366,0.186956522
"VITAL ENERGY, INC.",2016,Professional Skills Development,32,54,60,91,70,84,84.110971,229,5,8.0557977,-0.041841004
"VITAL ENERGY, INC.",2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,157,100,155,100,122,84.110971,434,6,15.2673197,-0.018099548
"VITAL ENERGY, INC.",2016,Regulated Carbon Price,70,58,74,74,83,102,84.110971,234,7,8.2316885,-0.044897959
"VITAL ENERGY, INC.",2016,Wages and Benefits,41,34,77,77,87,100,84.110971,211,8,7.4225909,-0.07860262
"VITAL ENERGY, INC.",2016,Well-being and health,29,21,50,33,52,0,84.110971,54,9,1.8996204,0.038461538
"VITAL ENERGY, INC.",2017,Associated Energy Costs,97,129,72,77,79,0,-40.3424658,206,0,-5.1522306,-0.299319728
"VITAL ENERGY, INC.",2017,Dividend/reinvestment balance for long-term growth,31,20,58,36,74,0,-40.3424658,56,1,-1.4006064,-0.317073171
"VITAL ENERGY, INC.",2017,GDP and Disposable Income,78,104,65,68,81,0,-40.3424658,172,2,-4.3018624,-0.355805243
"VITAL ENERGY, INC.",2017,Innovation,87,120,66,76,76,0,-40.3424658,196,3,-4.9021223,-0.373801917
"VITAL ENERGY, INC.",2017,Market Transition,74,102,58,67,74,0,-40.3424658,169,4,-4.22683,-0.380952381
"VITAL ENERGY, INC.",2017,Professional Skills Development,33,54,62,93,70,0,-40.3424658,147,5,-3.6765917,-0.358078603
"VITAL ENERGY, INC.",2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,163,100,155,100,0,-40.3424658,318,6,-7.9534434,-0.267281106
"VITAL ENERGY, INC.",2017,Regulated Carbon Price,79,72,80,85,92,0,-40.3424658,157,7,-3.9267,-0.329059829
"VITAL ENERGY, INC.",2017,Wages and Benefits,42,38,85,85,87,0,-40.3424658,123,8,-3.0763319,-0.417061611
"VITAL ENERGY, INC.",2017,Well-being and health,25,26,40,43,51,0,-40.3424658,69,9,-1.7257471,0.277777778
"VITAL ENERGY, INC.",2019,Associated Energy Costs,93,112,66,71,44,41,-87.7022654,224,0,-10.7468859,0.087378641
"VITAL ENERGY, INC.",2019,Dividend/reinvestment balance for long-term growth,37,25,72,48,63,0,-87.7022654,73,1,-3.5023334,0.303571429
"VITAL ENERGY, INC.",2019,GDP and Disposable Income,78,74,62,56,47,40,-87.7022654,170,2,-8.1561188,-0.011627907
"VITAL ENERGY, INC.",2019,Innovation,85,97,62,69,42,38,-87.7022654,204,3,-9.7873425,0.040816327
"VITAL ENERGY, INC.",2019,Market Transition,68,78,54,55,40,34,-87.7022654,167,4,-8.0121873,-0.01183432
"VITAL ENERGY, INC.",2019,Professional Skills Development,35,45,59,63,44,36,-87.7022654,144,5,-6.9087124,-0.020408163
"VITAL ENERGY, INC.",2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,189,89,154,57,63,-87.7022654,406,6,-19.4787307,0.27672956
"VITAL ENERGY, INC.",2019,Regulated Carbon Price,78,64,73,67,49,62,-87.7022654,193,7,-9.2595937,0.229299363
"VITAL ENERGY, INC.",2019,Wages and Benefits,48,45,100,75,100,58,-87.7022654,178,8,-8.5399361,0.447154472
"VITAL ENERGY, INC.",2019,Well-being and health,40,30,50,39,32,0,-87.7022654,69,9,-3.3104247,0
"VITAL ENERGY, INC.",2020,Associated Energy Costs,94,107,75,77,70,53,-80.2631579,237,0,-10.7047656,0.058035714
"VITAL ENERGY, INC.",2020,Dividend/reinvestment balance for long-term growth,37,24,70,49,100,56,-80.2631579,129,1,-5.8266446,0.767123288
"VITAL ENERGY, INC.",2020,GDP and Disposable Income,79,84,67,56,73,28,-80.2631579,168,2,-7.5881883,-0.011764706
"VITAL ENERGY, INC.",2020,Innovation,88,85,72,67,76,59,-80.2631579,211,3,-9.5304031,0.034313725
"VITAL ENERGY, INC.",2020,Market Transition,70,81,60,56,68,40,-80.2631579,177,4,-7.9946983,0.05988024
"VITAL ENERGY, INC.",2020,Professional Skills Development,34,48,68,78,73,58,-80.2631579,184,5,-8.3108728,0.277777778
"VITAL ENERGY, INC.",2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,126,100,114,94,58,-80.2631579,298,6,-13.4600006,-0.266009852
"VITAL ENERGY, INC.",2020,Regulated Carbon Price,81,67,80,73,78,0,-80.2631579,140,7,-6.3234902,-0.274611399
"VITAL ENERGY, INC.",2020,Wages and Benefits,43,33,76,66,83,0,-80.2631579,99,8,-4.4716109,-0.443820225
"VITAL ENERGY, INC.",2020,Well-being and health,37,30,55,51,55,53,-80.2631579,134,9,-6.0524835,0.942028986
