company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score
SM Energy Co,2015,Associated Energy Costs,100,145,75,76,75,72,-0.637383901,293
SM Energy Co,2015,Dividend/reinvestment balance for long-term growth,31,43,62,72,58,82,-0.637383901,197
SM Energy Co,2015,GDP and Disposable Income,75,107,65,67,72,76,-0.637383901,250
SM Energy Co,2015,Innovation,87,149,69,71,70,75,-0.637383901,295
SM Energy Co,2015,Market Transition,73,111,60,74,65,79,-0.637383901,264
SM Energy Co,2015,Professional Skills Development,33,48,66,95,87,86,-0.637383901,229
SM Energy Co,2015,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",96,118,100,107,100,99,-0.637383901,324
SM Energy Co,2015,Regulated Carbon Price,70,56,77,72,79,74,-0.637383901,202
SM Energy Co,2015,Wages and Benefits,40,28,88,74,93,77,-0.637383901,179
SM Energy Co,2015,Well-being and health,31,13,45,33,52,0,-0.637383901,46
SM Energy Co,2016,Associated Energy Costs,97,138,74,66,77,0,0.281750267,204
SM Energy Co,2016,Dividend/reinvestment balance for long-term growth,30,41,54,71,66,0,0.281750267,112
SM Energy Co,2016,GDP and Disposable Income,77,101,65,58,76,0,0.281750267,159
SM Energy Co,2016,Innovation,85,136,66,65,80,0,0.281750267,201
SM Energy Co,2016,Market Transition,72,108,58,67,70,0,0.281750267,175
SM Energy Co,2016,Professional Skills Development,32,45,60,93,70,0,0.281750267,138
SM Energy Co,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,120,100,109,100,0,0.281750267,229
SM Energy Co,2016,Regulated Carbon Price,70,62,74,67,83,0,0.281750267,129
SM Energy Co,2016,Wages and Benefits,41,33,77,65,87,0,0.281750267,98
SM Energy Co,2016,Well-being and health,29,14,50,32,52,0,0.281750267,46
SM Energy Co,2017,Associated Energy Costs,97,151,72,68,79,0,-0.24937552,219
SM Energy Co,2017,Dividend/reinvestment balance for long-term growth,31,35,58,53,74,0,-0.24937552,88
SM Energy Co,2017,GDP and Disposable Income,78,105,65,60,81,0,-0.24937552,165
SM Energy Co,2017,Innovation,87,155,66,68,76,0,-0.24937552,223
SM Energy Co,2017,Market Transition,74,139,58,72,74,0,-0.24937552,211
SM Energy Co,2017,Professional Skills Development,33,49,62,94,70,0,-0.24937552,143
SM Energy Co,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,112,100,109,100,0,-0.24937552,221
SM Energy Co,2017,Regulated Carbon Price,79,70,80,72,92,0,-0.24937552,142
SM Energy Co,2017,Wages and Benefits,42,30,85,58,87,0,-0.24937552,88
SM Energy Co,2017,Well-being and health,25,13,40,30,51,0,-0.24937552,43
SM Energy Co,2018,Associated Energy Costs,88,154,71,75,71,69,-0.029950083,298
SM Energy Co,2018,GDP and Disposable Income,72,118,67,66,76,69,-0.029950083,253
SM Energy Co,2018,Innovation,86,159,73,73,79,70,-0.029950083,302
SM Energy Co,2018,Market Transition,66,143,58,77,62,74,-0.029950083,294
SM Energy Co,2018,Professional Skills Development,33,42,64,107,84,80,-0.029950083,229
SM Energy Co,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,109,100,112,100,98,-0.029950083,319
SM Energy Co,2018,Regulated Carbon Price,77,62,83,75,84,71,-0.029950083,208
SM Energy Co,2018,Wages and Benefits,42,31,90,62,98,77,-0.029950083,170
SM Energy Co,2018,Well-being and health,33,13,48,30,47,0,-0.029950083,43
SM Energy Co,2019,Associated Energy Costs,93,173,66,68,44,42,-0.930245855,283
SM Energy Co,2019,Dividend/reinvestment balance for long-term growth,37,35,72,48,63,0,-0.930245855,83
SM Energy Co,2019,GDP and Disposable Income,78,137,62,59,47,41,-0.930245855,237
SM Energy Co,2019,Innovation,85,196,62,68,42,43,-0.930245855,307
SM Energy Co,2019,Market Transition,68,149,54,67,40,44,-0.930245855,260
SM Energy Co,2019,Professional Skills Development,35,49,59,95,44,48,-0.930245855,192
SM Energy Co,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,116,89,105,57,59,-0.930245855,280
SM Energy Co,2019,Regulated Carbon Price,78,61,73,64,49,41,-0.930245855,166
SM Energy Co,2019,Wages and Benefits,48,32,100,67,100,47,-0.930245855,146
SM Energy Co,2019,Well-being and health,40,15,50,33,32,0,-0.930245855,48
SM Energy Co,2020,Associated Energy Costs,94,198,75,79,70,71,12.41803279,348
SM Energy Co,2020,Dividend/reinvestment balance for long-term growth,37,38,70,57,100,0,12.41803279,95
SM Energy Co,2020,GDP and Disposable Income,79,140,67,66,73,68,12.41803279,274
SM Energy Co,2020,Innovation,88,207,72,79,76,71,12.41803279,357
SM Energy Co,2020,Market Transition,70,133,60,74,68,75,12.41803279,282
SM Energy Co,2020,Professional Skills Development,34,47,68,108,73,78,12.41803279,233
SM Energy Co,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,117,100,119,94,96,12.41803279,332
SM Energy Co,2020,Regulated Carbon Price,81,66,80,75,78,62,12.41803279,203
SM Energy Co,2020,Wages and Benefits,43,30,76,78,83,0,12.41803279,108
SM Energy Co,2020,Well-being and health,37,16,55,48,55,0,12.41803279,64
SM Energy Co,2021,Associated Energy Costs,92,168,75,71,77,0,1.379352474,239
SM Energy Co,2021,Executive compensation,33,27,56,52,68,0,1.379352474,79
SM Energy Co,2021,GDP and Disposable Income,76,119,64,59,77,0,1.379352474,178
SM Energy Co,2021,Innovation,89,186,72,70,78,0,1.379352474,256
SM Energy Co,2021,Market Transition,67,118,60,66,74,0,1.379352474,184
SM Energy Co,2021,Professional Skills Development,38,48,71,91,83,0,1.379352474,139
SM Energy Co,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,119,100,114,100,0,1.379352474,233
SM Energy Co,2021,Regulated Carbon Price,82,62,79,73,79,0,1.379352474,135
SM Energy Co,2021,Wages and Benefits,41,30,73,81,79,0,1.379352474,111
SM Energy Co,2021,Well-being and health,37,18,61,49,64,0,1.379352474,67
SOUTHWESTERN ENERGY CO,2013,Associated Energy Costs,100,167,79,100,72,82,0.234836286,349
SOUTHWESTERN ENERGY CO,2013,Dividend/reinvestment balance for long-term growth,36,33,75,57,78,0,0.234836286,90
SOUTHWESTERN ENERGY CO,2013,GDP and Disposable Income,75,131,66,84,73,82,0.234836286,297
SOUTHWESTERN ENERGY CO,2013,Innovation,83,108,69,82,68,81,0.234836286,271
SOUTHWESTERN ENERGY CO,2013,Market Transition,71,104,60,72,67,80,0.234836286,256
SOUTHWESTERN ENERGY CO,2013,Professional Skills Development,36,39,77,77,79,64,0.234836286,180
SOUTHWESTERN ENERGY CO,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,131,100,169,100,129,0.234836286,429
SOUTHWESTERN ENERGY CO,2013,Regulated Carbon Price,70,74,79,89,80,94,0.234836286,257
SOUTHWESTERN ENERGY CO,2013,Wages and Benefits,42,37,94,82,80,107,0.234836286,226
SOUTHWESTERN ENERGY CO,2013,Well-being and health,28,19,50,42,56,0,0.234836286,61
SOUTHWESTERN ENERGY CO,2014,Associated Energy Costs,100,176,78,102,66,0,-0.495979135,278
SOUTHWESTERN ENERGY CO,2014,Dividend/reinvestment balance for long-term growth,32,30,68,52,77,0,-0.495979135,82
SOUTHWESTERN ENERGY CO,2014,GDP and Disposable Income,77,141,68,86,68,0,-0.495979135,227
SOUTHWESTERN ENERGY CO,2014,Innovation,85,124,71,90,65,0,-0.495979135,214
SOUTHWESTERN ENERGY CO,2014,Market Transition,74,114,62,75,61,0,-0.495979135,189
SOUTHWESTERN ENERGY CO,2014,Professional Skills Development,38,52,84,95,79,0,-0.495979135,147
SOUTHWESTERN ENERGY CO,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,126,100,151,96,0,-0.495979135,277
SOUTHWESTERN ENERGY CO,2014,Regulated Carbon Price,67,77,79,82,79,0,-0.495979135,159
SOUTHWESTERN ENERGY CO,2014,Wages and Benefits,42,37,96,77,100,0,-0.495979135,114
SOUTHWESTERN ENERGY CO,2014,Well-being and health,29,19,52,39,43,0,-0.495979135,58
SOUTHWESTERN ENERGY CO,2015,Associated Energy Costs,100,135,75,87,75,23,-0.652005175,245
SOUTHWESTERN ENERGY CO,2015,Dividend/reinvestment balance for long-term growth,31,27,62,48,58,0,-0.652005175,75
SOUTHWESTERN ENERGY CO,2015,GDP and Disposable Income,75,132,65,82,72,0,-0.652005175,214
SOUTHWESTERN ENERGY CO,2015,Innovation,87,100,69,74,70,22,-0.652005175,196
SOUTHWESTERN ENERGY CO,2015,Market Transition,73,105,60,67,65,28,-0.652005175,200
SOUTHWESTERN ENERGY CO,2015,Professional Skills Development,33,40,66,99,87,0,-0.652005175,139
SOUTHWESTERN ENERGY CO,2015,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",96,109,100,127,100,31,-0.652005175,267
SOUTHWESTERN ENERGY CO,2015,Regulated Carbon Price,70,55,77,68,79,26,-0.652005175,149
SOUTHWESTERN ENERGY CO,2015,Wages and Benefits,40,32,88,70,93,0,-0.652005175,102
SOUTHWESTERN ENERGY CO,2015,Well-being and health,31,22,45,24,52,22,-0.652005175,68
SOUTHWESTERN ENERGY CO,2016,Associated Energy Costs,97,119,74,67,77,74,0.012391574,260
SOUTHWESTERN ENERGY CO,2016,Dividend/reinvestment balance for long-term growth,30,26,54,42,66,0,0.012391574,68
SOUTHWESTERN ENERGY CO,2016,GDP and Disposable Income,77,117,65,68,76,74,0.012391574,259
SOUTHWESTERN ENERGY CO,2016,Innovation,85,96,66,58,80,72,0.012391574,226
SOUTHWESTERN ENERGY CO,2016,Market Transition,72,93,58,55,70,72,0.012391574,220
SOUTHWESTERN ENERGY CO,2016,Professional Skills Development,32,30,60,64,70,73,0.012391574,167
SOUTHWESTERN ENERGY CO,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,90,100,93,100,112,0.012391574,295
SOUTHWESTERN ENERGY CO,2016,Regulated Carbon Price,70,62,74,71,83,82,0.012391574,215
SOUTHWESTERN ENERGY CO,2016,Wages and Benefits,41,34,77,52,87,68,0.012391574,154
SOUTHWESTERN ENERGY CO,2016,Well-being and health,29,58,50,64,52,51,0.012391574,173
SOUTHWESTERN ENERGY CO,2017,Associated Energy Costs,97,121,72,77,79,77,-0.47001224,275
SOUTHWESTERN ENERGY CO,2017,Dividend/reinvestment balance for long-term growth,31,24,58,42,74,0,-0.47001224,66
SOUTHWESTERN ENERGY CO,2017,GDP and Disposable Income,78,102,65,69,81,77,-0.47001224,248
SOUTHWESTERN ENERGY CO,2017,Innovation,87,91,66,62,76,77,-0.47001224,230
SOUTHWESTERN ENERGY CO,2017,Market Transition,74,92,58,62,74,77,-0.47001224,231
SOUTHWESTERN ENERGY CO,2017,Professional Skills Development,33,41,62,106,70,76,-0.47001224,223
SOUTHWESTERN ENERGY CO,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,100,100,115,100,123,-0.47001224,338
SOUTHWESTERN ENERGY CO,2017,Regulated Carbon Price,79,67,80,75,92,75,-0.47001224,217
SOUTHWESTERN ENERGY CO,2017,Wages and Benefits,42,37,85,60,87,96,-0.47001224,193
SOUTHWESTERN ENERGY CO,2017,Well-being and health,25,21,40,24,51,0,-0.47001224,45
SOUTHWESTERN ENERGY CO,2018,Associated Energy Costs,88,114,71,83,71,69,0.083140878,266
SOUTHWESTERN ENERGY CO,2018,GDP and Disposable Income,72,90,67,76,76,69,0.083140878,235
SOUTHWESTERN ENERGY CO,2018,Innovation,86,85,73,68,79,67,0.083140878,220
SOUTHWESTERN ENERGY CO,2018,Market Transition,66,84,58,70,62,65,0.083140878,219
SOUTHWESTERN ENERGY CO,2018,Professional Skills Development,33,40,64,104,84,69,0.083140878,213
SOUTHWESTERN ENERGY CO,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,112,100,127,100,116,0.083140878,355
SOUTHWESTERN ENERGY CO,2018,Regulated Carbon Price,77,85,83,98,84,84,0.083140878,267
SOUTHWESTERN ENERGY CO,2018,Wages and Benefits,42,36,90,87,98,104,0.083140878,227
SOUTHWESTERN ENERGY CO,2018,Well-being and health,33,18,48,25,47,22,0.083140878,65
SOUTHWESTERN ENERGY CO,2019,Associated Energy Costs,93,138,66,84,44,47,-0.639658849,269
SOUTHWESTERN ENERGY CO,2019,Dividend/reinvestment balance for long-term growth,37,30,72,53,63,0,-0.639658849,83
SOUTHWESTERN ENERGY CO,2019,GDP and Disposable Income,78,109,62,71,47,44,-0.639658849,224
SOUTHWESTERN ENERGY CO,2019,Innovation,85,110,62,74,42,44,-0.639658849,228
SOUTHWESTERN ENERGY CO,2019,Market Transition,68,101,54,66,40,43,-0.639658849,210
SOUTHWESTERN ENERGY CO,2019,Professional Skills Development,35,43,59,88,44,39,-0.639658849,170
SOUTHWESTERN ENERGY CO,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,144,89,124,57,64,-0.639658849,332
SOUTHWESTERN ENERGY CO,2019,Regulated Carbon Price,78,83,73,76,49,54,-0.639658849,213
SOUTHWESTERN ENERGY CO,2019,Wages and Benefits,48,46,100,73,100,54,-0.639658849,173
SOUTHWESTERN ENERGY CO,2019,Well-being and health,40,20,50,24,32,0,-0.639658849,44
SOUTHWESTERN ENERGY CO,2020,Associated Energy Costs,94,142,75,94,70,78,1.75147929,314
SOUTHWESTERN ENERGY CO,2020,Dividend/reinvestment balance for long-term growth,37,38,70,79,100,0,1.75147929,117
SOUTHWESTERN ENERGY CO,2020,GDP and Disposable Income,79,121,67,84,73,78,1.75147929,283
SOUTHWESTERN ENERGY CO,2020,Innovation,88,130,72,95,76,83,1.75147929,308
SOUTHWESTERN ENERGY CO,2020,Market Transition,70,112,60,76,68,76,1.75147929,264
SOUTHWESTERN ENERGY CO,2020,Professional Skills Development,34,49,68,116,73,73,1.75147929,238
SOUTHWESTERN ENERGY CO,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,162,100,157,94,110,1.75147929,429
SOUTHWESTERN ENERGY CO,2020,Regulated Carbon Price,81,86,80,96,78,94,1.75147929,276
SOUTHWESTERN ENERGY CO,2020,Wages and Benefits,43,47,76,80,83,96,1.75147929,223
SOUTHWESTERN ENERGY CO,2020,Well-being and health,37,22,55,28,55,0,1.75147929,50
SOUTHWESTERN ENERGY CO,2021,Associated Energy Costs,92,124,75,73,77,82,0.541935484,279
SOUTHWESTERN ENERGY CO,2021,Executive compensation,33,16,56,38,68,61,0.541935484,115
SOUTHWESTERN ENERGY CO,2021,GDP and Disposable Income,76,104,64,68,77,86,0.541935484,258
SOUTHWESTERN ENERGY CO,2021,Innovation,89,104,72,75,78,85,0.541935484,264
SOUTHWESTERN ENERGY CO,2021,Market Transition,67,79,60,62,74,82,0.541935484,223
SOUTHWESTERN ENERGY CO,2021,Professional Skills Development,38,30,71,56,83,70,0.541935484,156
SOUTHWESTERN ENERGY CO,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,113,100,109,100,110,0.541935484,332
SOUTHWESTERN ENERGY CO,2021,Regulated Carbon Price,82,83,79,94,79,100,0.541935484,277
SOUTHWESTERN ENERGY CO,2021,Wages and Benefits,41,38,73,72,79,90,0.541935484,200
SOUTHWESTERN ENERGY CO,2021,Well-being and health,37,46,61,67,64,50,0.541935484,163
"VITAL ENERGY, INC.",2013,Associated Energy Costs,100,152,79,90,72,0,0.41388737,242
"VITAL ENERGY, INC.",2013,Dividend/reinvestment balance for long-term growth,36,14,75,39,78,0,0.41388737,53
"VITAL ENERGY, INC.",2013,GDP and Disposable Income,75,93,66,69,73,0,0.41388737,162
"VITAL ENERGY, INC.",2013,Innovation,83,137,69,85,68,0,0.41388737,222
"VITAL ENERGY, INC.",2013,Market Transition,71,109,60,70,67,0,0.41388737,179
"VITAL ENERGY, INC.",2013,Professional Skills Development,36,52,77,111,79,0,0.41388737,163
"VITAL ENERGY, INC.",2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,159,100,146,100,0,0.41388737,305
"VITAL ENERGY, INC.",2013,Regulated Carbon Price,70,67,79,77,80,0,0.41388737,144
"VITAL ENERGY, INC.",2013,Wages and Benefits,42,41,94,83,80,0,0.41388737,124
"VITAL ENERGY, INC.",2013,Well-being and health,28,22,50,32,56,0,0.41388737,54
"VITAL ENERGY, INC.",2014,Associated Energy Costs,100,132,78,89,66,73,-0.495746326,294
"VITAL ENERGY, INC.",2014,Dividend/reinvestment balance for long-term growth,32,18,68,39,77,0,-0.495746326,57
"VITAL ENERGY, INC.",2014,GDP and Disposable Income,77,80,68,70,68,70,-0.495746326,220
"VITAL ENERGY, INC.",2014,Innovation,85,121,71,87,65,65,-0.495746326,273
"VITAL ENERGY, INC.",2014,Market Transition,74,98,62,71,61,61,-0.495746326,230
"VITAL ENERGY, INC.",2014,Professional Skills Development,38,57,84,107,79,75,-0.495746326,239
"VITAL ENERGY, INC.",2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,164,100,167,96,111,-0.495746326,442
"VITAL ENERGY, INC.",2014,Regulated Carbon Price,67,75,79,84,79,86,-0.495746326,245
"VITAL ENERGY, INC.",2014,Wages and Benefits,42,42,96,104,100,83,-0.495746326,229
"VITAL ENERGY, INC.",2014,Well-being and health,29,16,52,36,43,0,-0.495746326,52
"VITAL ENERGY, INC.",2015,Associated Energy Costs,100,148,75,89,75,80,-0.391871166,317
"VITAL ENERGY, INC.",2015,Dividend/reinvestment balance for long-term growth,31,27,62,58,58,0,-0.391871166,85
"VITAL ENERGY, INC.",2015,GDP and Disposable Income,75,110,65,71,72,80,-0.391871166,261
"VITAL ENERGY, INC.",2015,Innovation,87,141,69,85,70,72,-0.391871166,298
"VITAL ENERGY, INC.",2015,Market Transition,73,117,60,70,65,69,-0.391871166,256
"VITAL ENERGY, INC.",2015,Professional Skills Development,33,48,66,93,87,84,-0.391871166,225
"VITAL ENERGY, INC.",2015,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",96,169,100,167,100,127,-0.391871166,463
"VITAL ENERGY, INC.",2015,Regulated Carbon Price,70,71,77,89,79,92,-0.391871166,252
"VITAL ENERGY, INC.",2015,Wages and Benefits,40,42,88,95,93,98,-0.391871166,235
"VITAL ENERGY, INC.",2015,Well-being and health,31,19,45,31,52,0,-0.391871166,50
"VITAL ENERGY, INC.",2016,Associated Energy Costs,97,133,74,78,77,83,0.84110971,294
"VITAL ENERGY, INC.",2016,Dividend/reinvestment balance for long-term growth,30,27,54,55,66,0,0.84110971,82
"VITAL ENERGY, INC.",2016,GDP and Disposable Income,77,111,65,68,76,88,0.84110971,267
"VITAL ENERGY, INC.",2016,Innovation,85,141,66,83,80,89,0.84110971,313
"VITAL ENERGY, INC.",2016,Market Transition,72,117,58,68,70,88,0.84110971,273
"VITAL ENERGY, INC.",2016,Professional Skills Development,32,54,60,91,70,84,0.84110971,229
"VITAL ENERGY, INC.",2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,157,100,155,100,122,0.84110971,434
"VITAL ENERGY, INC.",2016,Regulated Carbon Price,70,58,74,74,83,102,0.84110971,234
"VITAL ENERGY, INC.",2016,Wages and Benefits,41,34,77,77,87,100,0.84110971,211
"VITAL ENERGY, INC.",2016,Well-being and health,29,21,50,33,52,0,0.84110971,54
"VITAL ENERGY, INC.",2017,Associated Energy Costs,97,129,72,77,79,0,-0.403424658,206
"VITAL ENERGY, INC.",2017,Dividend/reinvestment balance for long-term growth,31,20,58,36,74,0,-0.403424658,56
"VITAL ENERGY, INC.",2017,GDP and Disposable Income,78,104,65,68,81,0,-0.403424658,172
"VITAL ENERGY, INC.",2017,Innovation,87,120,66,76,76,0,-0.403424658,196
"VITAL ENERGY, INC.",2017,Market Transition,74,102,58,67,74,0,-0.403424658,169
"VITAL ENERGY, INC.",2017,Professional Skills Development,33,54,62,93,70,0,-0.403424658,147
"VITAL ENERGY, INC.",2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,163,100,155,100,0,-0.403424658,318
"VITAL ENERGY, INC.",2017,Regulated Carbon Price,79,72,80,85,92,0,-0.403424658,157
"VITAL ENERGY, INC.",2017,Wages and Benefits,42,38,85,85,87,0,-0.403424658,123
"VITAL ENERGY, INC.",2017,Well-being and health,25,26,40,43,51,0,-0.403424658,69
"VITAL ENERGY, INC.",2018,Associated Energy Costs,88,124,71,81,71,0,-0.645235362,205
"VITAL ENERGY, INC.",2018,GDP and Disposable Income,72,93,67,70,76,0,-0.645235362,163
"VITAL ENERGY, INC.",2018,Innovation,86,118,73,74,79,0,-0.645235362,192
"VITAL ENERGY, INC.",2018,Market Transition,66,98,58,68,62,0,-0.645235362,166
"VITAL ENERGY, INC.",2018,Professional Skills Development,33,48,64,86,84,0,-0.645235362,134
"VITAL ENERGY, INC.",2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,168,100,155,100,0,-0.645235362,323
"VITAL ENERGY, INC.",2018,Regulated Carbon Price,77,62,83,84,84,0,-0.645235362,146
"VITAL ENERGY, INC.",2018,Wages and Benefits,42,35,90,70,98,0,-0.645235362,105
"VITAL ENERGY, INC.",2018,Well-being and health,33,25,48,40,47,0,-0.645235362,65
"VITAL ENERGY, INC.",2019,Associated Energy Costs,93,112,66,71,44,41,-0.877022654,224
"VITAL ENERGY, INC.",2019,Dividend/reinvestment balance for long-term growth,37,25,72,48,63,0,-0.877022654,73
"VITAL ENERGY, INC.",2019,GDP and Disposable Income,78,74,62,56,47,40,-0.877022654,170
"VITAL ENERGY, INC.",2019,Innovation,85,97,62,69,42,38,-0.877022654,204
"VITAL ENERGY, INC.",2019,Market Transition,68,78,54,55,40,34,-0.877022654,167
"VITAL ENERGY, INC.",2019,Professional Skills Development,35,45,59,63,44,36,-0.877022654,144
"VITAL ENERGY, INC.",2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,189,89,154,57,63,-0.877022654,406
"VITAL ENERGY, INC.",2019,Regulated Carbon Price,78,64,73,67,49,62,-0.877022654,193
"VITAL ENERGY, INC.",2019,Wages and Benefits,48,45,100,75,100,58,-0.877022654,178
"VITAL ENERGY, INC.",2019,Well-being and health,40,30,50,39,32,0,-0.877022654,69
"VITAL ENERGY, INC.",2020,Associated Energy Costs,94,107,75,77,70,53,-0.802631579,237
"VITAL ENERGY, INC.",2020,Dividend/reinvestment balance for long-term growth,37,24,70,49,100,56,-0.802631579,129
"VITAL ENERGY, INC.",2020,GDP and Disposable Income,79,84,67,56,73,28,-0.802631579,168
"VITAL ENERGY, INC.",2020,Innovation,88,85,72,67,76,59,-0.802631579,211
"VITAL ENERGY, INC.",2020,Market Transition,70,81,60,56,68,40,-0.802631579,177
"VITAL ENERGY, INC.",2020,Professional Skills Development,34,48,68,78,73,58,-0.802631579,184
"VITAL ENERGY, INC.",2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,126,100,114,94,58,-0.802631579,298
"VITAL ENERGY, INC.",2020,Regulated Carbon Price,81,67,80,73,78,0,-0.802631579,140
"VITAL ENERGY, INC.",2020,Wages and Benefits,43,33,76,66,83,0,-0.802631579,99
"VITAL ENERGY, INC.",2020,Well-being and health,37,30,55,51,55,53,-0.802631579,134
"VITAL ENERGY, INC.",2021,Associated Energy Costs,92,93,75,75,77,74,1.633333333,242
"VITAL ENERGY, INC.",2021,Executive compensation,33,27,56,61,68,62,1.633333333,150
"VITAL ENERGY, INC.",2021,GDP and Disposable Income,76,80,64,58,77,78,1.633333333,216
"VITAL ENERGY, INC.",2021,Innovation,89,81,72,67,78,80,1.633333333,228
"VITAL ENERGY, INC.",2021,Market Transition,67,67,60,56,74,75,1.633333333,198
"VITAL ENERGY, INC.",2021,Professional Skills Development,38,46,71,99,83,96,1.633333333,241
"VITAL ENERGY, INC.",2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,113,100,116,100,97,1.633333333,326
"VITAL ENERGY, INC.",2021,Regulated Carbon Price,82,67,79,80,79,99,1.633333333,246
"VITAL ENERGY, INC.",2021,Wages and Benefits,41,30,73,61,79,103,1.633333333,194
"VITAL ENERGY, INC.",2021,Well-being and health,37,28,61,54,64,73,1.633333333,155
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
